id_cliente;cliente;tipo_cliente
7439425142;Pui;b2c
7034132826;Disfarce;b2b
7034132826;Disfarce;b2b
7640503554;Thallys;b2c
7640503554;Thallys;b2c
7640503554;Thallys;b2c
7640503554;Thallys;b2c
7640503554;Thallys;b2c
7640503554;Thallys;b2c
7640503554;Thallys;b2c
7642748606;Felipe;b2c
7643171583;Lucas;b2c
7643171583;Lucas;b2c
7643171583;Lucas;b2c
7689883622;Eder;b2c
7646338371;Daniel;b2c
7640503554;Thallys;b2c
7640503554;Thallys;b2c
7646809273;Márcio;b2c
7651543292;Cristiano;b2c
7651543292;Cristiano;b2c
7651543292;Cristiano;b2c
7669172570;Joao;b2c
7654403453;Canyons;b2b
7376860736;IGUACU;b2b
7426808519;Gabriel;b2c
7655024853;Jean;b2c
7655024853;Jean;b2c
7655024853;Jean;b2c
7655794332;Voldi;b2c
7656600592;Luis;b2c
7656600592;Luis;b2c
7669172628;Marcos;b2c
7669172656;Tálhyson;b2c
7488334056;Thiago;b2c
7488334056;Thiago;b2c
7488334056;Thiago;b2c
7488334056;Thiago;b2c
7488334056;Thiago;b2c
7669172728;Thiago;b2c
7669172728;Thiago;b2c
7669172728;Thiago;b2c
7669172728;Thiago;b2c
7669172728;Thiago;b2c
7669172771;Junio;b2c
7669172771;Junio;b2c
7669172771;Junio;b2c
7669172771;Junio;b2c
7669172771;Junio;b2c
7669172771;Junio;b2c
7669172811;Dereck;b2c
7669172811;Dereck;b2c
7681614565;Francisco;b2c
7681614565;Francisco;b2c
7681614565;Francisco;b2c
7681614565;Francisco;b2c
7681614565;Francisco;b2c
7669172837;Bruno;b2c
7669172837;Bruno;b2c
7678570613;Julio;b2c
7678570613;Julio;b2c
7678570613;Julio;b2c
7678570613;Julio;b2c
7678570613;Julio;b2c
7678570613;Julio;b2c
7678570613;Julio;b2c
7678570630;Vinicius;b2c
7668870727;Bruno;b2c
7669226627;Jonathan;b2c
7669358229;Suelem;b2c
7257920739;Victor;b2c
7495455785;Rafael;b2c
7495455785;Rafael;b2c
7495455785;Rafael;b2c
7495455785;Rafael;b2c
7678570655;Luis;b2c
7678570655;Luis;b2c
7678570655;Luis;b2c
7678570655;Luis;b2c
7680155875;Marcelo;b2c
7669358229;Suelem;b2c
7683538489;wesley;b2c
7684165833;Tiago;b2c
7684249380;Daniel;b2c
7689883650;Bruno;b2c
7689883662;Andre;b2c
7689883662;Andre;b2c
7607981449;Daniel;b2c
7692892755;Carlos;b2c
7692892755;Carlos;b2c
7692892755;Carlos;b2c
7692892755;Carlos;b2c
7692892755;Carlos;b2c
7692892755;Carlos;b2c
7693688797;Hander;b2c
7693688797;Hander;b2c
7697781467;Petrius;b2c
7697781467;Petrius;b2c
7697781467;Petrius;b2c
7697781467;Petrius;b2c
7697781467;Petrius;b2c
7697781467;Petrius;b2c
7698233983;Backer;b2c
7698233983;Backer;b2c
7698233983;Backer;b2c
7698233983;Backer;b2c
7698449658;Eder;b2c
7698681244;Rafael;b2c
7701053644;Carlos;b2c
7701053644;Carlos;b2c
7701053644;Carlos;b2c
7701488032;Edmar;b2c
7701488032;Edmar;b2c
7723851135;Hedson;b2c
7723851135;Hedson;b2c
7706214274;Ramiro;b2c
7706214274;Ramiro;b2c
7707820243;ALL-IN;b2b
7708343394;Carlos;b2c
7708343394;Carlos;b2c
7708343402;Leandro;b2c
7708343402;Leandro;b2c
7723851150;Arthur;b2c
7723851150;Arthur;b2c
7745946157;Diovane;b2c
7745946157;Diovane;b2c
7745946157;Diovane;b2c
7745946157;Diovane;b2c
7715254120;Leandro;b2c
7715254120;Leandro;b2c
7715282932;Lucas;b2c
7715313861;Juliano;b2c
7669172771;Junio;b2c
7669172771;Junio;b2c
7594903130;Nafe;b2c
7594903130;Nafe;b2c
7594903130;Nafe;b2c
7594903130;Nafe;b2c
7723851159;Sergio;b2c
7723851167;Luis;b2c
7730048970;David;b2c
7730048970;David;b2c
7730048970;David;b2c
7730048970;David;b2c
7730048970;David;b2c
6861770601;Thiago;b2c
6861770601;Thiago;b2c
6861770601;Thiago;b2c
6861770601;Thiago;b2c
6861770601;Thiago;b2c
6861770601;Thiago;b2c
7720964363;VOZZ;b2b
7720964363;VOZZ;b2b
7720964363;VOZZ;b2b
7720964363;VOZZ;b2b
7715334749;Thiago;b2c
7715334749;Thiago;b2c
7715334749;Thiago;b2c
7730049007;Tarcisio;b2c
7730049007;Tarcisio;b2c
7730049044;Renato;b2c
7730049044;Renato;b2c
7730049057;Gabriel;b2c
7730049057;Gabriel;b2c
7730049077;Raphael;b2c
7730049077;Raphael;b2c
7730031362;Filipe;b2c
7730031362;Filipe;b2c
7110336047;FABIANO;b2c
7110336047;FABIANO;b2c
7647433080;Rafael;b2c
7647433080;Rafael;b2c
7647433080;Rafael;b2c
7647433080;Rafael;b2c
7647433080;Rafael;b2c
7730764768;Dhyonatan;b2c
7640503554;Thallys;b2c
7608269566;Andre;b2c
7732550220;Renan;b2c
7733087680;Joao;b2c
7733087680;Joao;b2c
7707820243;ALL-IN;b2b
7733690704;Victor;b2c
7733690704;Victor;b2c
7739999463;Italo;b2c
7739999463;Italo;b2c
7740492270;Joao;b2c
7740492270;Joao;b2c
7740492270;Joao;b2c
7740492278;Alberto;b2c
7740492278;Alberto;b2c
7740492278;Alberto;b2c
7740492291;Karine;b2c
7740492291;Karine;b2c
7740492291;Karine;b2c
7741987243;Guilherme;b2c
7741987243;Guilherme;b2c
7741987243;Guilherme;b2c
7741987243;Guilherme;b2c
7741987243;Guilherme;b2c
7742246570;Alex;b2c
7742246570;Alex;b2c
7742246570;Alex;b2c
7742246570;Alex;b2c
7742246570;Alex;b2c
7742246570;Alex;b2c
7742246570;Alex;b2c
7742246570;Alex;b2c
7742246570;Alex;b2c
7742246570;Alex;b2c
7742246570;Alex;b2c
7742419601;Antonio;b2c
7742419601;Antonio;b2c
7742419601;Antonio;b2c
7742419601;Antonio;b2c
7749155443;Maximiliano;b2c
7749620640;Silvana;b2b
7749620640;Silvana;b2b
7766534369;Cristiano;b2c
7766534369;Cristiano;b2c
7766534399;Anatalio;b2c
7766534399;Anatalio;b2c
7766534399;Anatalio;b2c
7766534410;Kym;b2c
7766534410;Kym;b2c
7766534410;Kym;b2c
7766534410;Kym;b2c
7766534410;Kym;b2c
7766534410;Kym;b2c
7766534410;Kym;b2c
7293592233;Eduardo;b2c
7293592233;Eduardo;b2c
7765564282;Renato;b2c
7765564282;Renato;b2c
7765564282;Renato;b2c
7765564282;Renato;b2c
7765564282;Renato;b2c
7765564282;Renato;b2c
7765564282;Renato;b2c
7765564282;Renato;b2c
7772531134;Ricardo;b2c
7742246570;Alex;b2c
7850719184;Valber;b2c
7850719184;Valber;b2c
7850719184;Valber;b2c
7850719184;Valber;b2c
7850719184;Valber;b2c
7850719184;Valber;b2c
7850719184;Valber;b2c
7778947769;Luiz;b2c
7778947769;Luiz;b2c
7778947769;Luiz;b2c
7778947769;Luiz;b2c
7778947769;Luiz;b2c
7778947769;Luiz;b2c
7778947769;Luiz;b2c
7778947769;Luiz;b2c
7778947769;Luiz;b2c
7778947769;Luiz;b2c
7778947769;Luiz;b2c
7780756399;Bernardo;b2c
7780756399;Bernardo;b2c
7780756399;Bernardo;b2c
7780756399;Bernardo;b2c
7780756399;Bernardo;b2c
7850719250;William;b2c
7850719250;William;b2c
7850719250;William;b2c
7850719250;William;b2c
7850719250;William;b2c
7850719250;William;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7804148633;Ricardo;b2c
7792558612;Rafael;b2c
7792558612;Rafael;b2c
7792558612;Rafael;b2c
7792558612;Rafael;b2c
7800845127;Leonardo;b2c
7800845131;Rafael;b2c
7800845135;Alex;b2c
7800845135;Alex;b2c
7800845135;Alex;b2c
7800845135;Alex;b2c
7813426556;Vilson;b2c
7813426556;Vilson;b2c
7813426556;Vilson;b2c
7813426571;Vanessa;b2c
7813426578;Marcel;b2c
7813426578;Marcel;b2c
7813426578;Marcel;b2c
7821567056;Mauricio;b2c
7821567071;Reubi;b2c
7821567071;Reubi;b2c
7821567071;Reubi;b2c
7821567071;Reubi;b2c
7815402879;Caue;b2c
7815402879;Caue;b2c
7349429236;Renan;b2c
7349429236;Renan;b2c
7349429236;Renan;b2c
7349429236;Renan;b2c
7349429236;Renan;b2c
7349429236;Renan;b2c
7349429236;Renan;b2c
7821567120;Paulo;b2c
7821567133;Nicholas;b2c
7821567138;Andre;b2c
7821567138;Andre;b2c
7821567146;Ronalde;b2c
7821567146;Ronalde;b2c
7821567146;Ronalde;b2c
7821567146;Ronalde;b2c
7821567173;Manoel;b2c
7821567173;Manoel;b2c
7821567173;Manoel;b2c
7821567173;Manoel;b2c
7823116536;Anderson;b2c
7828847608;Luis;b2c
7828847608;Luis;b2c
7828847608;Luis;b2c
7828847632;Joao;b2c
7828847632;Joao;b2c
7828847632;Joao;b2c
7827057419;Lauro;b2c
7827057419;Lauro;b2c
7827118483;Patrick;b2c
7827195839;Herivelto;b2c
7827195839;Herivelto;b2c
7827195839;Herivelto;b2c
7827195839;Herivelto;b2c
7827195839;Herivelto;b2c
7828847648;Paulo;b2c
7828847648;Paulo;b2c
7828847648;Paulo;b2c
7828847648;Paulo;b2c
7828847648;Paulo;b2c
7828847648;Paulo;b2c
7828847662;Raissa;b2c
7831510910;Willian;b2c
7850719282;Paulo;b2c
7850719282;Paulo;b2c
7850719282;Paulo;b2c
7850719282;Paulo;b2c
7850719282;Paulo;b2c
7860234184;Estevao;b2c
7860234184;Estevao;b2c
7860234184;Estevao;b2c
7850719308;Fernanda;b2c
7850719338;Márcio;b2c
7850719338;Márcio;b2c
7850719338;Márcio;b2c
7850719338;Márcio;b2c
7850719338;Márcio;b2c
7850719338;Márcio;b2c
7850719338;Márcio;b2c
7850719338;Márcio;b2c
7850719338;Márcio;b2c
7850719338;Márcio;b2c
7877084425;Waldemar;b2c
7877084425;Waldemar;b2c
7877084425;Waldemar;b2c
7877084425;Waldemar;b2c
7877084425;Waldemar;b2c
7877084425;Waldemar;b2c
7877084425;Waldemar;b2c
7850719393;Matheus;b2c
7850719393;Matheus;b2c
7850719393;Matheus;b2c
7689883650;Bruno;b2c
7572980776;Walter;b2c
7850719427;Alex;b2c
7850719427;Alex;b2c
7850719427;Alex;b2c
7850719427;Alex;b2c
7850719427;Alex;b2c
7850719427;Alex;b2c
7850719427;Alex;b2c
7850719427;Alex;b2c
7850719452;Andrey;b2c
7850719452;Andrey;b2c
7850719452;Andrey;b2c
7850719452;Andrey;b2c
7850719452;Andrey;b2c
7850719452;Andrey;b2c
7850719452;Andrey;b2c
6937633509;cassio;b2c
6937633509;cassio;b2c
6937633509;cassio;b2c
6937633509;cassio;b2c
7852600043;Maike;b2c
7852828983;Felipe;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7852946672;Rafael;b2c
7446161386;Cezar;b2c
7446161386;Cezar;b2c
7446161386;Cezar;b2c
7860234273;Bernardo;b2c
7860234273;Bernardo;b2c
7860234273;Bernardo;b2c
7860234273;Bernardo;b2c
7860234305;Gustavo;b2c
7860234305;Gustavo;b2c
7868493463;Vinicius;b2c
7868493463;Vinicius;b2c
7868493502;Rodrigo;b2c
7860234323;Rafael;b2c
7860234323;Rafael;b2c
7860234323;Rafael;b2c
7868493514;Rodrigo;b2c
7868493514;Rodrigo;b2c
7868493514;Rodrigo;b2c
7868493532;Fabio;b2c
7868493532;Fabio;b2c
7898833243;Vitor;b2c
7898833243;Vitor;b2c
7898833243;Vitor;b2c
7898833243;Vitor;b2c
7898833243;Vitor;b2c
7898833243;Vitor;b2c
7898833243;Vitor;b2c
7903317457;Diego;b2c
7903317457;Diego;b2c
7903317457;Diego;b2c
7871605895;Guilherme;b2c
7871605895;Guilherme;b2c
7871783426;Ana;b2c
7871783426;Ana;b2c
7871783426;Ana;b2c
7871783426;Ana;b2c
7871968184;Jessica;b2c
7872376740;Filipe;b2c
7872522623;Victor;b2c
7872522623;Victor;b2c
7877084455;Arthur;b2c
7877084455;Arthur;b2c
7877084455;Arthur;b2c
7877084455;Arthur;b2c
7877084455;Arthur;b2c
7877084455;Arthur;b2c
7877084455;Arthur;b2c
7877084455;Arthur;b2c
7877084455;Arthur;b2c
7877084455;Arthur;b2c
7877084455;Arthur;b2c
7877084483;Carlos;b2c
7877084503;William;b2c
7877084503;William;b2c
7877084503;William;b2c
7877084503;William;b2c
7877084503;William;b2c
7877084503;William;b2c
7877084503;William;b2c
7877084503;William;b2c
7723851150;Arthur;b2c
7723851150;Arthur;b2c
7880653111;GUILHERME;b2c
7880653111;GUILHERME;b2c
7880653111;GUILHERME;b2c
7880653111;GUILHERME;b2c
7903317490;Robson;b2c
7903317490;Robson;b2c
7903317490;Robson;b2c
7903317490;Robson;b2c
7903317513;Caio;b2c
7903317513;Caio;b2c
7903317513;Caio;b2c
7903317513;Caio;b2c
7903317526;Matheus;b2c
7903317526;Matheus;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317537;Murilo;b2c
7903317578;Marcello;b2c
7903317578;Marcello;b2c
7903317578;Marcello;b2c
7907610854;Adriano;b2c
7907610854;Adriano;b2c
7907610876;Vitor;b2c
7907610876;Vitor;b2c
7907610876;Vitor;b2c
7907610876;Vitor;b2c
7907610876;Vitor;b2c
7907610876;Vitor;b2c
7907610876;Vitor;b2c
7907610876;Vitor;b2c
7907610876;Vitor;b2c
7907610899;Wesley;b2c
7907610899;Wesley;b2c
7907610899;Wesley;b2c
7907610899;Wesley;b2c
7907610899;Wesley;b2c
7907610899;Wesley;b2c
7907610899;Wesley;b2c
7903317599;William;b2c
7903317599;William;b2c
7903317599;William;b2c
7903317599;William;b2c
7903317615;Josimar;b2c
7903317626;Diogo;b2c
7903317626;Diogo;b2c
7903317626;Diogo;b2c
7903317626;Diogo;b2c
7903317626;Diogo;b2c
7903317645;Guilherme;b2c
7903317645;Guilherme;b2c
7903317645;Guilherme;b2c
7903317645;Guilherme;b2c
7903317645;Guilherme;b2c
7903317645;Guilherme;b2c
7903317645;Guilherme;b2c
7903317837;Igor;b2c
7903317837;Igor;b2c
7903317837;Igor;b2c
7868493463;Vinicius;b2c
7868493463;Vinicius;b2c
7877084425;Waldemar;b2c
7877084425;Waldemar;b2c
7877084425;Waldemar;b2c
7669226627;Jonathan;b2c
7898542318;Karen;b2c
7898542318;Karen;b2c
7898542318;Karen;b2c
7898691524;GEANDRO;b2c
7898787747;Gabriel;b2c
7899035421;renato;b2c
7899102574;Kenzo;b2c
7907610921;Marcio;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7909238339;Warlenson;b2c
7880653111;GUILHERME;b2c
7880653111;GUILHERME;b2c
7914432399;Henrique;b2c
7898982319;THIAGO;b2c
7898982319;THIAGO;b2c
7898982319;THIAGO;b2c
7898982319;THIAGO;b2c
7898982319;THIAGO;b2c
7916911834;Andre;b2c
7916911834;Andre;b2c
7916911834;Andre;b2c
7918587770;ABRAaO;b2c
7918624018;Caio;b2c
7918624018;Caio;b2c
7922495795;Thiago;b2c
7922495795;Thiago;b2c
7922495795;Thiago;b2c
7922495795;Thiago;b2c
7922495816;Ricardo;b2c
7922495816;Ricardo;b2c
7922495842;Fernando;b2c
7922495842;Fernando;b2c
7922495842;Fernando;b2c
7922495842;Fernando;b2c
7922495857;Alexandre;b2c
7922495857;Alexandre;b2c
7922495857;Alexandre;b2c
7922495857;Alexandre;b2c
7922495857;Alexandre;b2c
7922495857;Alexandre;b2c
7922495857;Alexandre;b2c
7922495857;Alexandre;b2c
7922495857;Alexandre;b2c
7922495857;Alexandre;b2c
7922495893;Hudson;b2c
7922495893;Hudson;b2c
7922495893;Hudson;b2c
7931259584;Lucas;b2c
7931259584;Lucas;b2c
7931259584;Lucas;b2c
7931259584;Lucas;b2c
7931259584;Lucas;b2c
7931259584;Lucas;b2c
7922495909;Joao;b2c
7922495909;Joao;b2c
7922495909;Joao;b2c
7922495909;Joao;b2c
7922495909;Joao;b2c
7922495909;Joao;b2c
7922495909;Joao;b2c
7925151449;Giancarlo;b2c
7925151449;Giancarlo;b2c
7925151449;Giancarlo;b2c
7701488032;Edmar;b2c
7701488032;Edmar;b2c
7701488032;Edmar;b2c
7701488032;Edmar;b2c
7730049044;Renato;b2c
7730049044;Renato;b2c
7932319428;Marcelo;b2c
7932319428;Marcelo;b2c
7932319428;Marcelo;b2c
7932319428;Marcelo;b2c
7932319428;Marcelo;b2c
7932526868;Matheus;b2c
7933279290;De;b2b
7933279290;De;b2b
7933422942;Marcelo;b2c
7320398863;Rafael;b2c
7320398863;Rafael;b2c
7320398863;Rafael;b2c
7320398863;Rafael;b2c
7947331079;Lucas;b2c
7947331079;Lucas;b2c
7947331079;Lucas;b2c
7969198763;Vitor;b2c
7969198763;Vitor;b2c
7969198763;Vitor;b2c
7969198763;Vitor;b2c
7951745699;Paulo;b2c
7951745699;Paulo;b2c
7951745699;Paulo;b2c
7951745738;Victor;b2c
7951745738;Victor;b2c
7951745738;Victor;b2c
7951745738;Victor;b2c
7741987243;Guilherme;b2c
7741987243;Guilherme;b2c
7741987243;Guilherme;b2c
7741987243;Guilherme;b2c
7741987243;Guilherme;b2c
7880653111;GUILHERME;b2c
7880653111;GUILHERME;b2c
7880653111;GUILHERME;b2c
7880653111;GUILHERME;b2c
7953683004;Alexandre;b2c
7953683004;Alexandre;b2c
7953683004;Alexandre;b2c
7953683004;Alexandre;b2c
7969198783;Edivan;b2c
7969198783;Edivan;b2c
7969198783;Edivan;b2c
7969198797;Andre;b2c
7969198797;Andre;b2c
7969198797;Andre;b2c
7969198797;Andre;b2c
7969198809;Barbara;b2c
7969198809;Barbara;b2c
7969198809;Barbara;b2c
7969198809;Barbara;b2c
7969198809;Barbara;b2c
7969198809;Barbara;b2c
7969198822;Kevin;b2c
7969198822;Kevin;b2c
7969198822;Kevin;b2c
7969198822;Kevin;b2c
7969198822;Kevin;b2c
7969198835;Felipe;b2c
7969198835;Felipe;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7969198842;Ana;b2c
7967202243;Pedro;b2c
7967594048;Marilia;b2c
7967707473;Ramiro;b2c
7967707473;Ramiro;b2c
7733690704;Victor;b2c
7969198866;Mateus;b2c
7969198885;Danillo;b2c
7969198885;Danillo;b2c
7969198885;Danillo;b2c
7969198885;Danillo;b2c
7969198885;Danillo;b2c
7969198901;Emerson;b2c
7969198901;Emerson;b2c
7970058780;Flávio;b2c
7970058780;Flávio;b2c
7749620640;Silvana;b2b
7970206429;Caio;b2c
7815402879;Caue;b2c
7815402879;Caue;b2c
7815402879;Caue;b2c
7815402879;Caue;b2c
7815402879;Caue;b2c
7989607666;Fernando;b2c
7989607666;Fernando;b2c
7989607666;Fernando;b2c
7989607666;Fernando;b2c
7989607666;Fernando;b2c
7989607666;Fernando;b2c
7989607666;Fernando;b2c
7922495842;Fernando;b2c
7986260199;Isaac;b2c
7986423149;Joao;b2c
7986423149;Joao;b2c
7986423149;Joao;b2c
7989379262;Denis;b2c
7997763133;jeferson;b2c
7997763133;jeferson;b2c
7997792614;Rafael;b2c
7997971556;Luciano;b2c
7997971556;Luciano;b2c
7997971556;Luciano;b2c
8207705460;Milena;b2c
8207705460;Milena;b2c
8207705460;Milena;b2c
8208158988;Marcondes;b2c
8015211179;Jose;b2c
8015339036;Wilson;b2c
8015339036;Wilson;b2c
8015503176;Jose;b2c
8021948096;Eliel;b2c
8028534865;Leandro;b2c
8028616329;ABILIO;b2c
8028650280;Thomas;b2c
8028650280;Thomas;b2c
8028709842;Danilo;b2c
8038842022;Mauricio;b2c
8038842022;Mauricio;b2c
8038900426;William;b2c
8038941731;Lucas;b2c
8038941731;Lucas;b2c
8038941731;Lucas;b2c
8038941731;Lucas;b2c
8038941731;Lucas;b2c
8038941731;Lucas;b2c
8038941731;Lucas;b2c
8038941731;Lucas;b2c
8038996272;Fabricio;b2c
8038996272;Fabricio;b2c
8038996272;Fabricio;b2c
8038996272;Fabricio;b2c
8038996272;Fabricio;b2c
8038996272;Fabricio;b2c
8038996272;Fabricio;b2c
8039064462;Eulálio;b2c
8039141438;Matheus;b2c
8039141438;Matheus;b2c
8039141438;Matheus;b2c
8039179813;Filipe;b2c
8039179813;Filipe;b2c
8039179813;Filipe;b2c
8039179813;Filipe;b2c
7647433111;Vinicius;b2c
7647433111;Vinicius;b2c
7647433111;Vinicius;b2c
8089601888;Joao;b2c
8089601898;Jardel;b2c
8089601898;Jardel;b2c
8089601898;Jardel;b2c
8089601898;Jardel;b2c
8089601898;Jardel;b2c
8050048465;Douglas;b2c
8050048465;Douglas;b2c
8089601907;Tatiane;b2c
8089601907;Tatiane;b2c
8089601907;Tatiane;b2c
8089601907;Tatiane;b2c
8089601907;Tatiane;b2c
8089601918;Camila;b2c
8089601918;Camila;b2c
8089601923;Fabio;b2c
8089601923;Fabio;b2c
8089601923;Fabio;b2c
8089601923;Fabio;b2c
8089601923;Fabio;b2c
8062476045;Paulo;b2c
8062476045;Paulo;b2c
6913023900;Roberto;b2c
6913023900;Roberto;b2c
6913023900;Roberto;b2c
8089601933;Carolina;b2c
8089601933;Carolina;b2c
8089601933;Carolina;b2c
8089601933;Carolina;b2c
8089601933;Carolina;b2c
8089601933;Carolina;b2c
8089601933;Carolina;b2c
8089601933;Carolina;b2c
8089601933;Carolina;b2c
8089601933;Carolina;b2c
8089601933;Carolina;b2c
8089601951;Joao;b2c
8089601951;Joao;b2c
8076665235;Tomás;b2c
8076751105;Paulo;b2c
8076751105;Paulo;b2c
8076827198;Evandro;b2c
8028709842;Danilo;b2c
8089601959;Denys;b2c
8089601959;Denys;b2c
8089601959;Denys;b2c
8089601959;Denys;b2c
8089601959;Denys;b2c
8089601974;Lesley;b2c
8089601974;Lesley;b2c
8089601974;Lesley;b2c
7008787309;Carlos;b2c
7008787309;Carlos;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
8097835749;Fernando;b2c
7740492270;Joao;b2c
7740492270;Joao;b2c
7740492270;Joao;b2c
7740492270;Joao;b2c
8089601907;Tatiane;b2c
7647433111;Vinicius;b2c
7647433111;Vinicius;b2c
7647433111;Vinicius;b2c
7647433111;Vinicius;b2c
7647433111;Vinicius;b2c
7647433111;Vinicius;b2c
7647433111;Vinicius;b2c
8110805207;Marco;b2c
8110805207;Marco;b2c
8110805213;Gabriel;b2c
8110805213;Gabriel;b2c
8110805213;Gabriel;b2c
8110805213;Gabriel;b2c
8110805213;Gabriel;b2c
8110805223;Jean;b2c
8110805231;Janevi;b2c
8110805231;Janevi;b2c
8110805231;Janevi;b2c
8110805239;Fabricio;b2c
8110805239;Fabricio;b2c
8110805239;Fabricio;b2c
8110805239;Fabricio;b2c
8110805239;Fabricio;b2c
8110805239;Fabricio;b2c
8110805239;Fabricio;b2c
8110805249;Diego;b2c
8110805249;Diego;b2c
8110805249;Diego;b2c
8110805249;Diego;b2c
8110805249;Diego;b2c
8110805262;Francisco;b2c
8110805262;Francisco;b2c
8110805262;Francisco;b2c
8110805269;Leonardo;b2c
8110805269;Leonardo;b2c
8110805274;Willian;b2c
8110805274;Willian;b2c
8110805274;Willian;b2c
8110805274;Willian;b2c
8110805274;Willian;b2c
8110805274;Willian;b2c
8110805274;Willian;b2c
8110805446;Daniel;b2c
8110805451;Ricardo;b2c
8110805451;Ricardo;b2c
8110805451;Ricardo;b2c
8110805451;Ricardo;b2c
8110805451;Ricardo;b2c
8110805451;Ricardo;b2c
8110805451;Ricardo;b2c
8110805451;Ricardo;b2c
8110805451;Ricardo;b2c
8110805451;Ricardo;b2c
8110805467;Willian;b2c
8110805467;Willian;b2c
8110805467;Willian;b2c
7730049044;Renato;b2c
8160999286;Dogomar;b2c
8160999286;Dogomar;b2c
8160999286;Dogomar;b2c
8160999286;Dogomar;b2c
8160999286;Dogomar;b2c
8120247110;Marcio;b2c
8120247110;Marcio;b2c
8120247110;Marcio;b2c
8120247110;Marcio;b2c
8128960549;Marcos;b2c
8128960549;Marcos;b2c
8128960549;Marcos;b2c
8128960549;Marcos;b2c
8128960549;Marcos;b2c
8207787221;Rhaul;b2c
8207787221;Rhaul;b2c
8207787242;Felipe;b2c
8207787242;Felipe;b2c
8207787267;Caina;b2c
8207787267;Caina;b2c
8207787267;Caina;b2c
8119482717;Karina;b2c
8119482717;Karina;b2c
8119482717;Karina;b2c
8119482717;Karina;b2c
8119482717;Karina;b2c
8119482717;Karina;b2c
8119482717;Karina;b2c
8119482717;Karina;b2c
7741987243;Guilherme;b2c
7741987243;Guilherme;b2c
7741987243;Guilherme;b2c
7741987243;Guilherme;b2c
8119711386;Claudemilson;b2c
8119711386;Claudemilson;b2c
8119770277;Fabiano;b2c
8119770277;Fabiano;b2c
8119770277;Fabiano;b2c
8120247124;Dov;b2c
8120247124;Dov;b2c
7730049044;Renato;b2c
7730049044;Renato;b2c
8038941731;Lucas;b2c
8136301049;Wallace;b2c
8136301100;Thalles;b2c
8136301122;Marcilio;b2c
8136301122;Marcilio;b2c
8136301122;Marcilio;b2c
8175196726;álvaro;b2c
8175196726;álvaro;b2c
8142407134;Wesley;b2c
8015503176;Jose;b2c
8015503176;Jose;b2c
8015503176;Jose;b2c
8015503176;Jose;b2c
8015503176;Jose;b2c
7640503554;Thallys;b2c
8143596937;Victor;b2c
8143596937;Victor;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
7989379262;Denis;b2c
8150473608;Marcus;b2c
8150473608;Marcus;b2c
8150473608;Marcus;b2c
8160999326;Italo;b2c
8160999351;Antonio;b2c
8160999351;Antonio;b2c
8160999351;Antonio;b2c
