id_produto;id_cliente;id_regiao;nr_pedido;data_compra;quantidade;unit_venda
6811358520;7925151449;E-001;973;16/04/2020;1;12,79
6811358343;7925151449;E-001;973;16/04/2020;1;12,79
6811362736;7925151449;E-001;973;16/04/2020;1;9,59
6811362758;7701488032;E-001;974;16/04/2020;13;65
6829541177;7701488032;E-001;974;16/04/2020;79;6
7399219654;7701488032;E-001;974;16/04/2020;27;6
6811353705;7701488032;E-001;974;16/04/2020;33;6
6811358712;7730049044;E-001;976;16/04/2020;2;10,79
6811357206;7730049044;E-001;976;16/04/2020;1;10,79
6811363934;7932319428;E-003;977;17/04/2020;10;12,2
6811354865;7932319428;E-003;977;17/04/2020;2;12,79
6811356166;7932319428;E-003;977;17/04/2020;2;9,59
6811354626;7932319428;E-003;977;17/04/2020;1;12,79
6811359406;7932319428;E-003;977;17/04/2020;1;12,79
6859318122;7932526868;E-002;978;17/04/2020;10;12
6811362758;7933279290;E-001;979;17/04/2020;1;75
7274307421;7933279290;E-001;979;17/04/2020;3;10
6829541177;7933422942;E-004;980;17/04/2020;10;16
7415010386;7320398863;E-004;981;17/04/2020;2;10
7936391777;7320398863;E-004;981;17/04/2020;1;10
6811356928;7320398863;E-004;981;17/04/2020;1;10
6811360057;7320398863;E-004;981;17/04/2020;1;10
6811353583;7947331079;E-009;982;17/04/2020;1;15,49
6811360057;7947331079;E-009;982;17/04/2020;1;15,49
6811360057;7947331079;E-009;982;17/04/2020;1;15,49
6935117808;7969198763;E-004;994;19/04/2020;1;15,49
6811354863;7969198763;E-004;994;19/04/2020;1;15,49
6811360466;7969198763;E-004;994;19/04/2020;1;15,49
6811365429;7969198763;E-004;994;19/04/2020;1;21,49
6811354786;7951745699;E-004;983;20/04/2020;1;13,49
6811359440;7951745699;E-004;983;20/04/2020;1;13,49
6811360076;7951745699;E-004;983;20/04/2020;1;26,5
6811358343;7951745738;E-002;984;20/04/2020;2;15,49
6811356037;7951745738;E-002;984;20/04/2020;1;15,49
6811360057;7951745738;E-002;984;20/04/2020;1;15,49
6811360057;7951745738;E-002;984;20/04/2020;1;15,49
6811365429;7741987243;E-001;985;20/04/2020;2;21,49
7742041911;7741987243;E-001;985;20/04/2020;2;24,9
6811365434;7741987243;E-001;985;20/04/2020;2;21,29
7742075438;7741987243;E-001;985;20/04/2020;2;21,29
7742085004;7741987243;E-001;985;20/04/2020;2;21,29
6811362758;7880653111;E-004;986;20/04/2020;1;75
6811362758;7880653111;E-004;986;20/04/2020;1;75
7274307421;7880653111;E-004;986;20/04/2020;1;20
7274307421;7880653111;E-004;986;20/04/2020;1;20
6811360453;7953683004;E-004;987;20/04/2020;1;12
6811362860;7953683004;E-004;987;20/04/2020;1;12
6811362736;7953683004;E-004;987;20/04/2020;1;8
6811362736;7953683004;E-004;987;20/04/2020;1;8
6811356900;7969198783;E-011;995;20/04/2020;2;15,49
6811360070;7969198783;E-011;995;20/04/2020;1;15,49
6811365429;7969198783;E-011;995;20/04/2020;1;21,49
6811364949;7969198797;E-007;996;20/04/2020;1;21,49
6811354611;7969198797;E-007;996;20/04/2020;1;15,49
6811361062;7969198797;E-007;996;20/04/2020;1;15,49
6811358525;7969198797;E-007;996;20/04/2020;1;15,49
6811354658;7969198809;E-024;997;20/04/2020;1;13,49
6811356934;7969198809;E-024;997;20/04/2020;1;13,49
6811354630;7969198809;E-024;997;20/04/2020;1;13,49
6811356961;7969198809;E-024;997;20/04/2020;1;13,49
6811353777;7969198809;E-024;997;20/04/2020;1;13,49
6811356952;7969198809;E-024;997;20/04/2020;1;13,49
6811356705;7969198822;E-004;998;21/04/2020;1;13,49
6811357882;7969198822;E-004;998;21/04/2020;1;13,49
6811357794;7969198822;E-004;998;21/04/2020;1;13,49
6811356928;7969198822;E-004;998;21/04/2020;1;13,49
6811356928;7969198822;E-004;998;21/04/2020;1;13,49
6811362253;7969198835;E-004;999;21/04/2020;1;15,49
6811363747;7969198835;E-004;999;21/04/2020;1;15,49
6934874306;7969198842;E-003;1000;21/04/2020;1;15,49
6811362245;7969198842;E-003;1000;21/04/2020;1;20
6811362265;7969198842;E-003;1000;21/04/2020;1;13,49
6811362283;7969198842;E-003;1000;21/04/2020;1;13,49
6811362327;7969198842;E-003;1000;21/04/2020;1;13,49
6811354146;7969198842;E-003;1000;21/04/2020;1;13,49
6811357161;7969198842;E-003;1000;21/04/2020;1;13,49
6811360476;7969198842;E-003;1000;21/04/2020;1;13,49
6811362081;7969198842;E-003;1000;21/04/2020;1;13,49
6811354177;7969198842;E-003;1000;21/04/2020;1;13,49
6811356114;7969198842;E-003;1000;21/04/2020;1;15,49
6811362353;7969198842;E-003;1000;21/04/2020;1;15,49
6811362256;7969198842;E-003;1000;21/04/2020;1;15,49
6811363743;7969198842;E-003;1000;21/04/2020;1;15,49
6811360065;7967202243;E-005;988;22/04/2020;1;25
6923617694;7967594048;E-001;990;22/04/2020;10;12
7275113722;7967707473;E-001;991;22/04/2020;10;20
7275113722;7967707473;E-001;991;22/04/2020;10;20
7401174882;7733690704;E-007;992;22/04/2020;1;15,49
6811360018;7969198866;E-007;1001;22/04/2020;20;17
6811357741;7969198885;E-005;1002;22/04/2020;1;15,49
6811353731;7969198885;E-005;1002;22/04/2020;1;15,49
6811358540;7969198885;E-005;1002;22/04/2020;1;15,49
6811358480;7969198885;E-005;1002;22/04/2020;1;15,49
6811354865;7969198885;E-005;1002;22/04/2020;1;15,49
6811362736;7969198901;E-003;1003;22/04/2020;1;11,49
6811360109;7969198901;E-003;1003;22/04/2020;2;15,49
6811354872;7970058780;E-005;1004;22/04/2020;1;15
7970077476;7970058780;E-005;1004;22/04/2020;1;15
7970167100;7749620640;E-001;1005;22/04/2020;200;4,07
6859318122;7970206429;E-007;1006;22/04/2020;29;5,55
6811355013;7815402879;E-004;1007;22/04/2020;1;13,49
6811361333;7815402879;E-004;1007;22/04/2020;1;13,49
6811356928;7815402879;E-004;1007;22/04/2020;1;13,49
6811358354;7815402879;E-004;1007;22/04/2020;1;13,49
7970245284;7815402879;E-004;1007;22/04/2020;1;13,49
6811356911;7989607666;E-004;1014;22/04/2020;1;15,49
6811353542;7989607666;E-004;1014;22/04/2020;1;15,49
6935117815;7989607666;E-004;1014;22/04/2020;1;15,49
6811361265;7989607666;E-004;1014;22/04/2020;1;15,49
6811357133;7989607666;E-004;1014;22/04/2020;1;15,49
6811360057;7989607666;E-004;1014;22/04/2020;1;15,49
6829205274;7989607666;E-004;1014;22/04/2020;10;12
7275113722;7922495842;E-002;1010;24/04/2020;10;22
7968122715;7986260199;E-001;1011;24/04/2020;10;20,59
6811365429;7986423149;E-001;1012;24/04/2020;2;18
6811364931;7986423149;E-001;1012;24/04/2020;1;18
6811364924;7986423149;E-001;1012;24/04/2020;2;18
7274307421;7989379262;E-007;1013;24/04/2020;2;30
6811356044;7997763133;E-001;1015;27/04/2020;1;15
6811356005;7997763133;E-001;1015;27/04/2020;1;12
7275113722;7997792614;E-013;1016;27/04/2020;15;22
6859318122;7997971556;E-013;1017;27/04/2020;10;12
6811356854;7997971556;E-013;1017;27/04/2020;3;8
7399219654;7997971556;E-013;1017;27/04/2020;3;8
6811361048;8207705460;E-013;1147;27/04/2020;1;15,49
6811361055;8207705460;E-013;1147;27/04/2020;1;15,49
6811355879;8207705460;E-013;1147;27/04/2020;1;15,49
6811365429;8208158988;E-022;1153;27/04/2020;1;21,49
7274307421;8015211179;E-013;1018;28/04/2020;3;30
8015363005;8015339036;E-006;1019;28/04/2020;1;199
7116113204;8015339036;E-006;1019;28/04/2020;10;6,5
7275113722;8015503176;E-004;1020;28/04/2020;10;22
7271967941;8021948096;E-001;1022;29/04/2020;1;65
7129586332;8028534865;E-001;1026;29/04/2020;10;22
6946499258;8028616329;E-001;1027;29/04/2020;10;16
6963576500;8028650280;E-001;1028;29/04/2020;1;30
6963576500;8028650280;E-001;1028;29/04/2020;1;30
6817946025;8028709842;E-010;1029;29/04/2020;15;12
8038847658;8038842022;E-001;1032;30/04/2020;8;39,9
6811360065;8038842022;E-001;1032;30/04/2020;4;12
7898708915;8038900426;E-004;1033;30/04/2020;12;21
6811359214;8038941731;E-005;1034;30/04/2020;1;15,49
6811357897;8038941731;E-005;1034;30/04/2020;1;15,49
6811357882;8038941731;E-005;1034;30/04/2020;1;15,49
6811357880;8038941731;E-005;1034;30/04/2020;1;15,49
6811356705;8038941731;E-005;1034;30/04/2020;1;15,49
6811358781;8038941731;E-005;1034;30/04/2020;1;15,49
6811355004;8038941731;E-005;1034;30/04/2020;1;15,49
6811357803;8038941731;E-005;1034;30/04/2020;1;15,49
7426373742;8038996272;E-001;1035;30/04/2020;1;30
7426373742;8038996272;E-001;1035;30/04/2020;1;30
7426398848;8038996272;E-001;1035;30/04/2020;1;30
7426373742;8038996272;E-001;1035;30/04/2020;1;30
6811360070;8038996272;E-001;1035;30/04/2020;1;15
6811360070;8038996272;E-001;1035;30/04/2020;1;15
6811360070;8038996272;E-001;1035;30/04/2020;1;15
6811354872;8039064462;E-004;1036;30/04/2020;3;14
7274307421;8039141438;E-011;1037;30/04/2020;2;30
7401174882;8039141438;E-011;1037;30/04/2020;5;15
8039162237;8039141438;E-011;1037;30/04/2020;2;30
8039211391;8039179813;E-007;1038;30/04/2020;1;20
8039218311;8039179813;E-007;1038;30/04/2020;1;20
6811365429;8039179813;E-007;1038;30/04/2020;2;20
6811364931;8039179813;E-007;1038;30/04/2020;2;20
6811361074;7647433111;E-005;1058;30/04/2020;1;15,49
6811355839;7647433111;E-005;1058;30/04/2020;1;13,49
6811362419;7647433111;E-005;1058;30/04/2020;1;15,5
6811358525;8089601888;E-004;1049;01/05/2020;1;15,49
6811356862;8089601898;E-024;1050;01/05/2020;1;15,49
6811363747;8089601898;E-024;1050;01/05/2020;1;15,49
6811357538;8089601898;E-024;1050;01/05/2020;1;15,49
6811361161;8089601898;E-024;1050;01/05/2020;1;15,49
6811365434;8089601898;E-024;1050;01/05/2020;1;21,49
8050050683;8050048465;E-024;1040;03/05/2020;1;24,9
7401174882;8050048465;E-024;1040;03/05/2020;1;15,49
6811358638;8089601907;E-004;1051;03/05/2020;1;13,49
6811353919;8089601907;E-004;1051;03/05/2020;1;13,49
6811356134;8089601907;E-004;1051;03/05/2020;1;13,49
6811356103;8089601907;E-004;1051;03/05/2020;1;13,49
6811356120;8089601907;E-004;1051;03/05/2020;1;13,49
6811360294;8089601918;E-003;1052;03/05/2020;1;13,49
6811365667;8089601918;E-003;1052;03/05/2020;1;13,49
6811356851;8089601923;E-003;1053;03/05/2020;1;15,49
6811364867;8089601923;E-003;1053;03/05/2020;1;19,2
6811355035;8089601923;E-003;1053;03/05/2020;1;13,49
6811359613;8089601923;E-003;1053;03/05/2020;1;15,49
6811358820;8089601923;E-003;1053;03/05/2020;1;15,49
7898708915;8062476045;E-004;1041;04/05/2020;5;37
7898708915;8062476045;E-004;1041;04/05/2020;5;37
7426373742;6913023900;E-001;1042;04/05/2020;1;20
7426373742;6913023900;E-001;1042;04/05/2020;1;20
6811355706;6913023900;E-001;1042;04/05/2020;1;10
6811365634;8089601933;E-011;1054;04/05/2020;1;13,49
6811354152;8089601933;E-011;1054;04/05/2020;1;13,49
6811353764;8089601933;E-011;1054;04/05/2020;1;13,49
6811360499;8089601933;E-011;1054;04/05/2020;1;13,49
6811361121;8089601933;E-011;1054;04/05/2020;1;13,49
6811359448;8089601933;E-011;1054;04/05/2020;1;13,49
6811359464;8089601933;E-011;1054;04/05/2020;1;13,49
6811365624;8089601933;E-011;1054;04/05/2020;1;13,49
6811353933;8089601933;E-011;1054;04/05/2020;1;13,49
6811361454;8089601933;E-011;1054;04/05/2020;1;13,49
6811360084;8089601933;E-011;1054;04/05/2020;1;13,49
6811356705;8089601951;E-004;1055;04/05/2020;1;15,49
6811360057;8089601951;E-004;1055;04/05/2020;1;15,49
6923617694;8076665235;E-001;1043;05/05/2020;29;11,45
6811364915;8076751105;E-013;1044;05/05/2020;8;19
8076773724;8076751105;E-013;1044;05/05/2020;1;19
7258832589;8076827198;E-004;1045;05/05/2020;20;15
7898708915;8028709842;E-010;1046;05/05/2020;14;22
6811356928;8089601959;E-016;1056;05/05/2020;1;12,79
6811354748;8089601959;E-016;1056;05/05/2020;1;12,79
6811364595;8089601959;E-016;1056;05/05/2020;1;10,76
6811361176;8089601959;E-016;1056;05/05/2020;1;12,79
6811363988;8089601959;E-016;1056;05/05/2020;1;13,16
6811360065;8089601974;E-014;1057;05/05/2020;1;12,79
6811360065;8089601974;E-014;1057;05/05/2020;1;10,79
6811360065;8089601974;E-014;1057;05/05/2020;2;10,79
6811360057;7008787309;E-005;1059;06/05/2020;1;12,79
6811360057;7008787309;E-005;1059;06/05/2020;1;12,79
6935117808;8097835749;E-004;1060;06/05/2020;1;12,79
6811365469;8097835749;E-004;1060;06/05/2020;1;12,79
6811358769;8097835749;E-004;1060;06/05/2020;1;12,79
6811354600;8097835749;E-004;1060;06/05/2020;1;12,79
6811353792;8097835749;E-004;1060;06/05/2020;1;12,79
6811361490;8097835749;E-004;1060;06/05/2020;1;12,79
6811358332;8097835749;E-004;1060;06/05/2020;1;12,79
6811353757;8097835749;E-004;1060;06/05/2020;1;9,59
6811353751;8097835749;E-004;1060;06/05/2020;1;11,19
6811356166;8097835749;E-004;1060;06/05/2020;1;9,59
6811357813;8097835749;E-004;1060;06/05/2020;1;12,79
6811356705;8097835749;E-004;1060;06/05/2020;1;12,79
6811359406;8097835749;E-004;1060;06/05/2020;1;12,79
6811358389;8097835749;E-004;1060;06/05/2020;1;12,79
6811354607;8097835749;E-004;1060;06/05/2020;1;12,79
6811358392;8097835749;E-004;1060;06/05/2020;1;12,79
6811361176;8097835749;E-004;1060;06/05/2020;1;12,79
6811356928;7740492270;E-004;1061;06/05/2020;1;12,79
6811356911;7740492270;E-004;1061;06/05/2020;1;12,79
6811353792;7740492270;E-004;1061;06/05/2020;1;12,79
6811357759;7740492270;E-004;1061;06/05/2020;1;12,79
6811356124;8089601907;E-004;1062;06/05/2020;1;10,79
6811359353;7647433111;E-005;1148;06/05/2020;1;10,79
6811362180;7647433111;E-005;1148;06/05/2020;1;10,79
6811354166;7647433111;E-005;1148;06/05/2020;1;10,79
6811361458;7647433111;E-005;1148;06/05/2020;1;10,79
6811354890;7647433111;E-005;1148;06/05/2020;1;10,79
6811354791;7647433111;E-005;1148;06/05/2020;1;10,79
6811365792;7647433111;E-005;1148;06/05/2020;1;10,79
6811354611;8110805207;E-003;1063;07/05/2020;1;12,79
6811355035;8110805207;E-003;1063;07/05/2020;1;12,79
6811356928;8110805213;E-001;1064;07/05/2020;1;12,79
6811358453;8110805213;E-001;1064;07/05/2020;1;12,79
6811356037;8110805213;E-001;1064;07/05/2020;1;12,79
6811360057;8110805213;E-001;1064;07/05/2020;1;12,79
6811357798;8110805213;E-001;1064;07/05/2020;1;12,79
6811360076;8110805223;E-002;1065;07/05/2020;1;23,2
6811360057;8110805231;E-024;1066;07/05/2020;1;12,79
6811356928;8110805231;E-024;1066;07/05/2020;1;12,79
6811356862;8110805231;E-024;1066;07/05/2020;1;12,79
6811358747;8110805239;E-007;1067;07/05/2020;1;12,79
6811365671;8110805239;E-007;1067;07/05/2020;1;12,79
6811365415;8110805239;E-007;1067;07/05/2020;1;17,59
6811356928;8110805239;E-007;1067;07/05/2020;1;12,79
6811356928;8110805239;E-007;1067;07/05/2020;1;12,79
6811356928;8110805239;E-007;1067;07/05/2020;1;12,79
6811354912;8110805239;E-007;1067;07/05/2020;1;12,79
6811358332;8110805249;E-001;1068;07/05/2020;2;12,79
6811354784;8110805249;E-001;1068;07/05/2020;2;12,79
6811360057;8110805249;E-001;1068;07/05/2020;1;12,79
0;8110805249;E-001;1068;07/05/2020;1;12,79
0;8110805249;E-001;1068;07/05/2020;1;13,16
6811364915;8110805262;E-014;1069;08/05/2020;1;17,59
6811357762;8110805262;E-014;1069;08/05/2020;1;12,79
6811362253;8110805262;E-014;1069;08/05/2020;1;12,79
6811362736;8110805269;E-004;1070;08/05/2020;1;9,59
6811355045;8110805269;E-004;1070;08/05/2020;1;12,79
6811354837;8110805274;E-004;1071;08/05/2020;1;12,79
6811358687;8110805274;E-004;1071;08/05/2020;1;12,79
6811353967;8110805274;E-004;1071;08/05/2020;1;12,79
6811360494;8110805274;E-004;1071;08/05/2020;1;12,79
6811361176;8110805274;E-004;1071;08/05/2020;1;12,79
6811358332;8110805274;E-004;1071;08/05/2020;1;12,79
6811358540;8110805274;E-004;1071;08/05/2020;1;12,79
6811365453;8110805446;E-007;1072;08/05/2020;1;10,79
6811365434;8110805451;E-004;1073;08/05/2020;1;17,59
6811365437;8110805451;E-004;1073;08/05/2020;4;17,59
6811364894;8110805451;E-004;1073;08/05/2020;2;17,59
6811364906;8110805451;E-004;1073;08/05/2020;1;17,59
6811364924;8110805451;E-004;1073;08/05/2020;2;16,4
6811356911;8110805451;E-004;1073;08/05/2020;1;12,79
6811358332;8110805451;E-004;1073;08/05/2020;1;12,79
6811354872;8110805451;E-004;1073;08/05/2020;1;12,79
6811365429;8110805451;E-004;1073;08/05/2020;1;17,59
6811365429;8110805451;E-004;1073;08/05/2020;1;17,59
6811356705;8110805467;E-005;1074;08/05/2020;1;10,79
6811355953;8110805467;E-005;1074;08/05/2020;1;7,59
6811364959;8110805467;E-005;1074;08/05/2020;1;15,59
6811358712;7730049044;E-001;1075;08/05/2020;3;10,79
6811354626;8160999286;E-003;1109;08/05/2020;1;10,79
6811354872;8160999286;E-003;1109;08/05/2020;1;10,79
6811358354;8160999286;E-003;1109;08/05/2020;1;10,76
6811354817;8160999286;E-003;1109;08/05/2020;1;10,79
6811359551;8160999286;E-003;1109;08/05/2020;1;10,79
6811357903;8120247110;E-004;1084;09/05/2020;1;12,79
6811354743;8120247110;E-004;1084;09/05/2020;1;12,79
6811361333;8120247110;E-004;1084;09/05/2020;1;12,79
6811356059;8120247110;E-004;1084;09/05/2020;1;29,6
6811356928;8128960549;E-001;1089;09/05/2020;1;12,79
6811356865;8128960549;E-001;1089;09/05/2020;1;12,79
6811353705;8128960549;E-001;1089;09/05/2020;1;12,79
6811364861;8128960549;E-001;1089;09/05/2020;1;15,76
6811358794;8128960549;E-001;1089;09/05/2020;1;12,79
6811356900;8207787221;E-002;1149;09/05/2020;1;12,79
6811356890;8207787221;E-002;1149;09/05/2020;1;12,79
6811360057;8207787242;E-004;1150;09/05/2020;2;10,79
6811360057;8207787242;E-004;1150;09/05/2020;1;10,79
6811365429;8207787267;E-001;1151;09/05/2020;1;17,59
6811354964;8207787267;E-001;1151;09/05/2020;1;5,76
0;8207787267;E-001;1151;09/05/2020;1;27,92
6811353597;8119482717;E-004;1078;10/05/2020;1;15,49
6811361107;8119482717;E-004;1078;10/05/2020;1;15,49
6811353792;8119482717;E-004;1078;10/05/2020;1;15,49
6811359514;8119482717;E-004;1078;10/05/2020;1;15,49
6811364944;8119482717;E-004;1078;10/05/2020;1;21,49
6811356928;8119482717;E-004;1078;10/05/2020;1;15,49
6811360057;8119482717;E-004;1078;10/05/2020;1;15,49
7898708915;8119482717;E-004;1078;10/05/2020;5;33
7742075438;7741987243;E-001;1079;10/05/2020;15;22
8119635906;7741987243;E-001;1079;10/05/2020;2;22
8039211391;7741987243;E-001;1079;10/05/2020;2;19
7742041911;7741987243;E-001;1079;10/05/2020;3;34,9
7426398848;8119711386;E-011;1080;10/05/2020;1;35
7426398848;8119711386;E-011;1080;10/05/2020;1;46
6882873226;8119770277;E-002;1081;10/05/2020;10;8,5
8119783249;8119770277;E-002;1081;10/05/2020;10;8,5
8119787519;8119770277;E-002;1081;10/05/2020;10;8,5
0;8120247124;E-004;1085;10/05/2020;2;12,79
7860240408;8120247124;E-004;1085;10/05/2020;1;12,79
6811356928;7730049044;E-001;1086;10/05/2020;2;12,79
6811361089;7730049044;E-001;1086;10/05/2020;1;12,79
7274307421;8038941731;E-005;1087;11/05/2020;1;40
6811354872;8136301049;E-006;1095;11/05/2020;2;12,79
6811364897;8136301100;E-022;1096;11/05/2020;1;17,59
6811358781;8136301122;E-016;1097;11/05/2020;1;10,79
6811365856;8136301122;E-016;1097;11/05/2020;1;10,79
6811366215;8136301122;E-016;1097;11/05/2020;1;10,79
6811360057;8175196726;E-005;1116;11/05/2020;2;12,79
6811356865;8175196726;E-005;1116;11/05/2020;1;12,79
8142435939;8142407134;E-001;1099;12/05/2020;68;17,8
6811360057;8015503176;E-004;1100;12/05/2020;1;12,79
6811360057;8015503176;E-004;1100;12/05/2020;1;12,79
6811364878;8015503176;E-004;1100;12/05/2020;1;16,79
6811364915;8015503176;E-004;1100;12/05/2020;1;17,59
8039211391;8015503176;E-004;1100;12/05/2020;2;17,59
6811362762;7640503554;E-003;1101;12/05/2020;1;159
6811357004;8143596937;E-004;1102;12/05/2020;1;10,79
6811357004;8143596937;E-004;1102;12/05/2020;1;10,79
8149224696;7989379262;E-007;1103;12/05/2020;1;12,79
6811361227;7989379262;E-007;1103;12/05/2020;1;12,79
6811362736;7989379262;E-007;1103;12/05/2020;1;9,59
6811357620;7989379262;E-007;1103;12/05/2020;1;12,88
6811354639;7989379262;E-007;1103;12/05/2020;1;11,6
6811354831;7989379262;E-007;1103;12/05/2020;1;12,79
6811365434;8150473608;E-011;1106;12/05/2020;1;17,59
6811355955;8150473608;E-011;1106;12/05/2020;1;9,59
6811364861;8150473608;E-011;1106;12/05/2020;1;15,76
6811363725;8160999326;E-015;1110;12/05/2020;1;12,79
6811360480;8160999351;E-003;1111;12/05/2020;1;10,79
6811359613;8160999351;E-003;1111;12/05/2020;1;10,79
6811356010;8160999351;E-003;1111;12/05/2020;1;10,79
6811360300;8160999382;E-002;1112;12/05/2020;1;10,79
6811360318;8160999382;E-002;1112;12/05/2020;1;10,79
6811360354;8160999382;E-002;1112;12/05/2020;1;10,79
6811360429;8160999382;E-002;1112;12/05/2020;1;10,79
6811354603;8160999382;E-002;1112;12/05/2020;1;10,79
6811361350;8148945705;E-001;1104;13/05/2020;1;10,79
8150457681;8150362130;E-004;1107;13/05/2020;2;29,9
8150494355;8150362130;E-004;1107;13/05/2020;1;29,9
8150494355;8150362130;E-004;1107;13/05/2020;1;29,9
8156118021;8156103359;E-004;1108;13/05/2020;1;25
6811354111;8160999409;E-004;1113;13/05/2020;1;10,79
6811354157;8160999409;E-004;1113;13/05/2020;1;10,79
6811364911;8175196739;E-011;1117;13/05/2020;1;15,59
6811362736;8373739814;E-001;1257;13/05/2020;1;9,59
7877088398;8160999441;E-004;1114;14/05/2020;1;12,79
6811354865;8160999441;E-004;1114;14/05/2020;1;12,79
6811358332;8160999441;E-004;1114;14/05/2020;1;12,79
6811362736;8160999441;E-004;1114;14/05/2020;1;9,59
6811356928;8160999441;E-004;1114;14/05/2020;1;12,79
6811360057;8160999441;E-004;1114;14/05/2020;1;12,79
6811360065;8160999441;E-004;1114;14/05/2020;1;12,79
6811364924;8175196755;E-004;1118;14/05/2020;1;16,4
6811362253;8175196755;E-004;1118;14/05/2020;1;12,79
6811358332;8175196755;E-004;1118;14/05/2020;1;12,79
6811356911;7140200309;E-004;1119;14/05/2020;2;12,79
6811365429;7140200309;E-004;1119;14/05/2020;2;17,59
6811362760;8176791346;E-005;1120;14/05/2020;2;119,99
6811358332;8160999441;E-004;1152;14/05/2020;1;12,79
6811357809;8160999441;E-004;1152;14/05/2020;2;12,79
6811356778;8160999441;E-004;1152;14/05/2020;1;9,59
6811360065;8160999441;E-004;1152;14/05/2020;1;12,79
6861667593;6958493846;E-009;1115;15/05/2020;10;12
7898708915;8175819637;E-003;1121;15/05/2020;20;22
6811362762;7698233983;E-004;1122;15/05/2020;28;145
6923617694;7698233983;E-004;1122;15/05/2020;10;10
6811356809;8179910037;E-004;1123;15/05/2020;1;15,49
6811357813;8179910037;E-004;1123;15/05/2020;1;15,49
8179918095;8179910037;E-004;1123;15/05/2020;1;15,49
6923617694;8179951836;E-003;1124;15/05/2020;12;16
6811360057;8187622516;E-004;1125;15/05/2020;1;12,79
6811356911;8187622516;E-004;1125;15/05/2020;1;12,79
6811364969;8187622516;E-004;1125;15/05/2020;2;17,59
6811356928;8187622516;E-004;1125;15/05/2020;1;12,79
6811364886;8187622516;E-004;1125;15/05/2020;1;17,59
6811365453;7951745699;E-004;1126;15/05/2020;1;10,79
6811357150;7951745699;E-004;1126;15/05/2020;1;10,79
6811357897;8187622542;E-004;1127;15/05/2020;1;12,79
6811359220;8187622542;E-004;1127;15/05/2020;1;12,79
6811364906;8187622551;E-004;1128;15/05/2020;1;17,59
6811354163;8187622551;E-004;1128;15/05/2020;1;12,79
6811364080;8187622551;E-004;1128;15/05/2020;1;13,16
6811357939;8187622551;E-004;1128;15/05/2020;1;12,79
6811354578;8187622551;E-004;1128;15/05/2020;1;12,79
6811365624;8187622551;E-004;1128;15/05/2020;1;12,79
6977066816;8187622551;E-004;1128;15/05/2020;1;7,76
6977066816;8187622551;E-004;1128;15/05/2020;1;7,76
6811361315;8187622551;E-004;1128;15/05/2020;1;12,79
6811360065;8187622551;E-004;1128;15/05/2020;1;12,79
6811356928;8187938410;E-023;1130;15/05/2020;2;12,79
6811362812;8187938410;E-023;1130;15/05/2020;2;12,79
6811362787;8187938410;E-023;1130;15/05/2020;2;12,79
6811362835;8187938410;E-023;1130;15/05/2020;1;12,79
6811356928;8206245437;E-004;1136;16/05/2020;1;10,79
6811355980;8206245437;E-004;1136;16/05/2020;1;12,79
6811353687;8206245437;E-004;1136;16/05/2020;1;12,79
6811360057;8207668236;E-003;1155;16/05/2020;1;12,79
6811360057;8207668236;E-003;1155;16/05/2020;1;12,79
6811358349;8207668236;E-003;1155;16/05/2020;2;12,79
6811364881;8207668236;E-003;1155;16/05/2020;2;17,59
6811356803;8207668236;E-003;1155;16/05/2020;1;20,8
6811365429;8187622573;E-003;1129;17/05/2020;2;17,59
6811353442;8187622573;E-003;1129;17/05/2020;1;12,79
6811353800;8187622573;E-003;1129;17/05/2020;1;12,79
6811364915;8187622573;E-003;1129;17/05/2020;1;17,59
6811359526;8187622573;E-003;1129;17/05/2020;2;12,79
6811360057;8192236017;E-004;1131;17/05/2020;1;12,79
6811360057;8192236017;E-004;1131;17/05/2020;1;12,79
6811364955;8192236085;E-005;1132;17/05/2020;1;17,59
6811365429;8192236085;E-005;1132;17/05/2020;1;17,59
6811364871;8192236085;E-005;1132;17/05/2020;1;15,76
6811364906;8192236085;E-005;1132;17/05/2020;1;17,59
6811355909;8206245484;E-004;1137;17/05/2020;1;12,79
6811357803;8206245484;E-004;1137;17/05/2020;1;12,79
6811358754;8206245484;E-004;1137;17/05/2020;1;12,79
6811356701;8206245484;E-004;1137;17/05/2020;1;9,68
6811358794;8206245511;E-007;1138;17/05/2020;1;12,79
6811357813;8119896703;E-001;1133;18/05/2020;1;11,79
8119905462;8119896703;E-001;1133;18/05/2020;3;20
7059422694;7647433080;E-011;1134;18/05/2020;10;16
8201659111;8201638752;E-002;1135;18/05/2020;11;33,2
8201662947;8201638752;E-002;1135;18/05/2020;11;28
6811361333;8206245530;E-011;1139;18/05/2020;1;12,79
8120250707;8206245556;E-007;1140;18/05/2020;1;12,79
6811358525;8206245587;E-003;1141;18/05/2020;1;10,79
6811365627;8206245587;E-003;1141;18/05/2020;1;10,79
6811365505;8206245587;E-003;1141;18/05/2020;1;10,79
6811357943;8206245627;E-001;1142;18/05/2020;1;12,79
6811360057;8206245627;E-001;1142;18/05/2020;1;12,79
6811360076;8206245627;E-001;1142;18/05/2020;1;23,2
6811360065;8206245627;E-001;1142;18/05/2020;1;12,79
6811363034;8206245674;E-003;1143;18/05/2020;1;13,2
6811356166;8206245674;E-003;1143;18/05/2020;1;7,59
6811356166;8206245674;E-003;1143;18/05/2020;1;7,59
